surrogate_setting,dataset,target_type,victim_model,method,metric,k,mean,std,count
FreqRec,diginetica,unpopular,srgnn,TC-SACP-C,recall,40,0.4695701468993394,0.03659980073633449,10
FreqRec,diginetica,unpopular,srgnn,TC-SACP-C,recall,50,0.5343159486016629,0.037893462168556394,10
FreqRec,diginetica,unpopular,srgnn,TC-SACP-G,mrr,10,0.05458845780471548,0.003736765383901359,10
FreqRec,diginetica,unpopular,srgnn,TC-SACP-G,mrr,20,0.06149320339757071,0.003941464110729406,10
FreqRec,diginetica,unpopular,srgnn,TC-SACP-G,mrr,30,0.06473528965818398,0.004003446435026503,10
FreqRec,diginetica,unpopular,srgnn,TC-SACP-G,mrr,40,0.06662287508223745,0.004008353071001631,10
FreqRec,diginetica,unpopular,srgnn,TC-SACP-G,mrr,50,0.0678078293545657,0.0040198517830146874,10
FreqRec,diginetica,unpopular,srgnn,TC-SACP-G,recall,10,0.1499622071050642,0.008666711308608738,10
FreqRec,diginetica,unpopular,srgnn,TC-SACP-G,recall,20,0.2515873015873016,0.012134391074397977,10
FreqRec,diginetica,unpopular,srgnn,TC-SACP-G,recall,30,0.33268263827270034,0.01485822941738884,10
FreqRec,diginetica,unpopular,srgnn,TC-SACP-G,recall,40,0.39892372407900356,0.01623036781034902,10
FreqRec,diginetica,unpopular,srgnn,TC-SACP-G,recall,50,0.4523480889940517,0.017776265729297892,10
FreqRec,diginetica,unpopular,tron,CREAT,mrr,10,0.013383200914749722,0.011925059043484629,10
FreqRec,diginetica,unpopular,tron,CREAT,mrr,20,0.01544751485442373,0.012461247677119803,10
FreqRec,diginetica,unpopular,tron,CREAT,mrr,30,0.01687068024611673,0.012547373892841916,10
FreqRec,diginetica,unpopular,tron,CREAT,mrr,40,0.01795942822938337,0.012456062616997828,10
FreqRec,diginetica,unpopular,tron,CREAT,mrr,50,0.01881445756052464,0.012312185670104241,10
FreqRec,diginetica,unpopular,tron,CREAT,recall,10,0.03797200039436059,0.028336584861374668,10
FreqRec,diginetica,unpopular,tron,CREAT,recall,20,0.0691232048374905,0.03695057377714081,10
FreqRec,diginetica,unpopular,tron,CREAT,recall,30,0.10503302770383509,0.0428319430061457,10
FreqRec,diginetica,unpopular,tron,CREAT,recall,40,0.14349633573236054,0.047851902871265624,10
FreqRec,diginetica,unpopular,tron,CREAT,recall,50,0.18223569621085145,0.0526378648451914,10
FreqRec,diginetica,unpopular,tron,DPSBR,mrr,10,0.1180022797018508,0.015364939047005961,10
FreqRec,diginetica,unpopular,tron,DPSBR,mrr,20,0.12727727907290537,0.015407377087828807,10
FreqRec,diginetica,unpopular,tron,DPSBR,mrr,30,0.1309920122282378,0.01534397318928143,10
FreqRec,diginetica,unpopular,tron,DPSBR,mrr,40,0.13300380135574327,0.015282329978343983,10
FreqRec,diginetica,unpopular,tron,DPSBR,mrr,50,0.1342219815430245,0.015233310457986577,10
FreqRec,diginetica,unpopular,tron,DPSBR,recall,10,0.34072430904729034,0.029917047481827504,10
FreqRec,diginetica,unpopular,tron,DPSBR,recall,20,0.47583226527325906,0.03304421206267873,10
FreqRec,diginetica,unpopular,tron,DPSBR,recall,30,0.5683936376482961,0.0326284806612819,10
FreqRec,diginetica,unpopular,tron,DPSBR,recall,40,0.6389086069210294,0.03062403650994704,10
FreqRec,diginetica,unpopular,tron,DPSBR,recall,50,0.6938808373590982,0.028398179338116187,10
FreqRec,diginetica,unpopular,tron,Poisoning-SSL,mrr,10,0.06251549730389863,0.017219126560277503,10
FreqRec,diginetica,unpopular,tron,Poisoning-SSL,mrr,20,0.07162255724517994,0.017267681787220688,10
FreqRec,diginetica,unpopular,tron,Poisoning-SSL,mrr,30,0.07534247991853349,0.01708597505929352,10
FreqRec,diginetica,unpopular,tron,Poisoning-SSL,mrr,40,0.0773233579161292,0.016942366497698726,10
FreqRec,diginetica,unpopular,tron,Poisoning-SSL,mrr,50,0.07850191369329165,0.016824133851151342,10
FreqRec,diginetica,unpopular,tron,Poisoning-SSL,recall,10,0.22237503697131028,0.04691920379181422,10
FreqRec,diginetica,unpopular,tron,Poisoning-SSL,recall,20,0.3553386572020112,0.05547581160345463,10
FreqRec,diginetica,unpopular,tron,Poisoning-SSL,recall,30,0.4481054257451772,0.061954113194595845,10
FreqRec,diginetica,unpopular,tron,Poisoning-SSL,recall,40,0.5175671234677446,0.06654629623053317,10
FreqRec,diginetica,unpopular,tron,Poisoning-SSL,recall,50,0.5707384403036577,0.06914432957699239,10
FreqRec,diginetica,unpopular,tron,TC-SACP-C,mrr,10,0.00348231532471888,0.0012701251699931177,10
FreqRec,diginetica,unpopular,tron,TC-SACP-C,mrr,20,0.00601534537435202,0.002407624711848176,10
FreqRec,diginetica,unpopular,tron,TC-SACP-C,mrr,30,0.00820897964782534,0.004026894792916157,10
FreqRec,diginetica,unpopular,tron,TC-SACP-C,mrr,40,0.00998400019554639,0.005397303934301629,10
FreqRec,diginetica,unpopular,tron,TC-SACP-C,mrr,50,0.01130544620541966,0.006317716846670809,10
FreqRec,diginetica,unpopular,tron,TC-SACP-C,recall,10,0.01605376450096942,0.00653187315053963,10
FreqRec,diginetica,unpopular,tron,TC-SACP-C,recall,20,0.055111899832396685,0.03467476672778722,10
FreqRec,diginetica,unpopular,tron,TC-SACP-C,recall,30,0.11076111604061908,0.08080230562453969,10
FreqRec,diginetica,unpopular,tron,TC-SACP-C,recall,40,0.17338558611850532,0.13167802908822512,10
FreqRec,diginetica,unpopular,tron,TC-SACP-C,recall,50,0.23315422787472473,0.1746998797746355,10
FreqRec,diginetica,unpopular,tron,TC-SACP-G,mrr,10,0.02118519718292939,0.01298987059784136,10
FreqRec,diginetica,unpopular,tron,TC-SACP-G,mrr,20,0.02771625203794989,0.015111639804230283,10
FreqRec,diginetica,unpopular,tron,TC-SACP-G,mrr,30,0.031064169197251152,0.015652909998042648,10
FreqRec,diginetica,unpopular,tron,TC-SACP-G,mrr,40,0.03317774231027717,0.0158000777462524,10
FreqRec,diginetica,unpopular,tron,TC-SACP-G,mrr,50,0.03461336179903368,0.015782449327654685,10
FreqRec,diginetica,unpopular,tron,TC-SACP-G,recall,10,0.09515593677084354,0.05740871823378781,10
FreqRec,diginetica,unpopular,tron,TC-SACP-G,recall,20,0.19216043905484897,0.09097977888138777,10
FreqRec,diginetica,unpopular,tron,TC-SACP-G,recall,30,0.2760475204574583,0.10694447085180986,10
FreqRec,diginetica,unpopular,tron,TC-SACP-G,recall,40,0.35037135627197735,0.11404991322394387,10
FreqRec,diginetica,unpopular,tron,TC-SACP-G,recall,50,0.4152831180781491,0.1145694449850474,10
FreqRec,diginetica,unpopular,wearec,CREAT,mrr,10,0.00369407029739273,0.0017028132401330203,10
FreqRec,diginetica,unpopular,wearec,CREAT,mrr,20,0.00587047702807977,0.0020103833331127923,10
FreqRec,diginetica,unpopular,wearec,CREAT,mrr,30,0.00817794193401982,0.002275596665310086,10
FreqRec,diginetica,unpopular,wearec,CREAT,mrr,40,0.010612949172471981,0.0024089514315168495,10
FreqRec,diginetica,unpopular,wearec,CREAT,mrr,50,0.01273930884255838,0.002367837978785528,10
FreqRec,diginetica,unpopular,wearec,CREAT,recall,10,0.01578428472838404,0.004492292630967022,10
FreqRec,diginetica,unpopular,wearec,CREAT,recall,20,0.04947747214827955,0.012232459753092843,10
FreqRec,diginetica,unpopular,wearec,CREAT,recall,30,0.10849682868316404,0.02365514925169302,10
FreqRec,diginetica,unpopular,wearec,CREAT,recall,40,0.19477636465214102,0.033226029109296146,10
FreqRec,diginetica,unpopular,wearec,CREAT,recall,50,0.29129613197936177,0.04104664143185844,10
FreqRec,diginetica,unpopular,wearec,DPSBR,mrr,10,0.00353089836502036,0.0012704300361468584,10
FreqRec,diginetica,unpopular,wearec,DPSBR,mrr,20,0.00543395882231048,0.001264434357587437,10
FreqRec,diginetica,unpopular,wearec,DPSBR,mrr,30,0.00753822455705144,0.0012624464941282533,10
FreqRec,diginetica,unpopular,wearec,DPSBR,mrr,40,0.01018516428373167,0.0015757453391653945,10
FreqRec,diginetica,unpopular,wearec,DPSBR,mrr,50,0.013053701439380968,0.0019677772791288563,10
FreqRec,diginetica,unpopular,wearec,DPSBR,recall,10,0.01348384764533827,0.0023285023164079295,10
FreqRec,diginetica,unpopular,wearec,DPSBR,recall,20,0.042814420454171956,0.006451811895787867,10
FreqRec,diginetica,unpopular,wearec,DPSBR,recall,30,0.09701436130007554,0.015897511172799018,10
FreqRec,diginetica,unpopular,wearec,DPSBR,recall,40,0.19149166913142066,0.03510966928652849,10
FreqRec,diginetica,unpopular,wearec,DPSBR,recall,50,0.32179335502316864,0.05418443207949668,10
FreqRec,diginetica,unpopular,wearec,Poisoning-SSL,mrr,10,0.0072898379887189405,0.0026500119922250377,10
FreqRec,diginetica,unpopular,wearec,Poisoning-SSL,mrr,20,0.00869716203508463,0.0027823808229303446,10
FreqRec,diginetica,unpopular,wearec,Poisoning-SSL,mrr,30,0.00957100517020834,0.002846656381192965,10
FreqRec,diginetica,unpopular,wearec,Poisoning-SSL,mrr,40,0.010256763177054071,0.0028900600883805575,10
FreqRec,diginetica,unpopular,wearec,Poisoning-SSL,mrr,50,0.01081851597548108,0.0029405297347420744,10
FreqRec,diginetica,unpopular,wearec,Poisoning-SSL,recall,10,0.02430576095172361,0.00590046937748928,10
FreqRec,diginetica,unpopular,wearec,Poisoning-SSL,recall,20,0.04535311709224748,0.011472814604647458,10
FreqRec,diginetica,unpopular,wearec,Poisoning-SSL,recall,30,0.06743074041210682,0.016822585981576592,10
FreqRec,diginetica,unpopular,wearec,Poisoning-SSL,recall,40,0.09164941338854378,0.023308198942645842,10
FreqRec,diginetica,unpopular,wearec,Poisoning-SSL,recall,50,0.11713332676065591,0.030035582756070683,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-C,mrr,10,0.00306502790518854,0.0011661450907063586,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-C,mrr,20,0.00492828277100237,0.0011732396518076532,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-C,mrr,30,0.0069468975810668505,0.0013088716482504519,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-C,mrr,40,0.00942714766936767,0.0017028601234069475,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-C,mrr,50,0.01200251480159143,0.002099383236523576,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-C,recall,10,0.012575174997535191,0.0019148082055255508,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-C,recall,20,0.04131256367281208,0.005774548976494186,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-C,recall,30,0.09318577672614935,0.015048631433184004,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-C,recall,40,0.18153406290052249,0.03160419119876075,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-C,recall,50,0.2984537776463242,0.04809995813775675,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-G,mrr,10,0.00327094767053353,0.0016158080012825225,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-G,mrr,20,0.0052863114310926695,0.0018537741235850988,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-G,mrr,30,0.00774966104331737,0.0024743212900796736,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-G,mrr,40,0.01089916450318828,0.0032438251214746317,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-G,mrr,50,0.014193729731553731,0.0037624623629958403,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-G,recall,10,0.01279535968976957,0.004260976409271632,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-G,recall,20,0.04417332150251402,0.013852925815938753,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-G,recall,30,0.10751421341483447,0.037878977123009465,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-G,recall,40,0.21966380755200626,0.06768078256047905,10
FreqRec,diginetica,unpopular,wearec,TC-SACP-G,recall,50,0.3693286010056196,0.09108588574325384,10
FreqRec,yoochoose1_64,popular,freqrec,CREAT,mrr,10,0.00178598405144968,0.00036950202174051413,10
FreqRec,yoochoose1_64,popular,freqrec,CREAT,mrr,20,0.00827035462242747,0.0011547261480207736,10
FreqRec,yoochoose1_64,popular,freqrec,CREAT,mrr,30,0.0127628185147982,0.001320965278174832,10
FreqRec,yoochoose1_64,popular,freqrec,CREAT,mrr,40,0.01562627826574469,0.0015862442241944652,10
FreqRec,yoochoose1_64,popular,freqrec,CREAT,mrr,50,0.01781672919569673,0.0016443247410905248,10
FreqRec,yoochoose1_64,popular,freqrec,CREAT,recall,10,0.01119181366059603,0.0026116170455762174,10
FreqRec,yoochoose1_64,popular,freqrec,CREAT,recall,20,0.11190024687824247,0.015603240974950423,10
FreqRec,yoochoose1_64,popular,freqrec,CREAT,recall,30,0.2245196608107624,0.021065081250931116,10
FreqRec,yoochoose1_64,popular,freqrec,CREAT,recall,40,0.32559125550109125,0.03140949111818462,10
FreqRec,yoochoose1_64,popular,freqrec,CREAT,recall,50,0.42475938316218825,0.03521427160107292,10
FreqRec,yoochoose1_64,popular,freqrec,DPSBR,mrr,10,0.00162835141331686,0.0004098470156953049,10
FreqRec,yoochoose1_64,popular,freqrec,DPSBR,mrr,20,0.00802056095736222,0.0022917461562248728,10
FreqRec,yoochoose1_64,popular,freqrec,DPSBR,mrr,30,0.01341020333868476,0.002344073336946219,10
FreqRec,yoochoose1_64,popular,freqrec,DPSBR,mrr,40,0.01646211672544694,0.0022961993947513736,10
FreqRec,yoochoose1_64,popular,freqrec,DPSBR,mrr,50,0.018648812867695038,0.002255339838833321,10
FreqRec,yoochoose1_64,popular,freqrec,DPSBR,recall,10,0.0101345307524419,0.002238230633247523,10
FreqRec,yoochoose1_64,popular,freqrec,DPSBR,recall,20,0.11503810512004002,0.03332983527884182,10
FreqRec,yoochoose1_64,popular,freqrec,DPSBR,recall,30,0.24849010698057175,0.03499627501465405,10
FreqRec,yoochoose1_64,popular,freqrec,DPSBR,recall,40,0.35587856452824784,0.034775902047581415,10
FreqRec,yoochoose1_64,popular,freqrec,DPSBR,recall,50,0.4547926580557443,0.04026191231640264,10
FreqRec,yoochoose1_64,popular,freqrec,Poisoning-SSL,mrr,10,0.02470396121166249,0.01641695367221704,10
FreqRec,yoochoose1_64,popular,freqrec,Poisoning-SSL,mrr,20,0.034490735147848915,0.01917587484985166,10
FreqRec,yoochoose1_64,popular,freqrec,Poisoning-SSL,mrr,30,0.03924374833791271,0.019405730287736647,10
FreqRec,yoochoose1_64,popular,freqrec,Poisoning-SSL,mrr,40,0.04169109332500745,0.019055381300540863,10
FreqRec,yoochoose1_64,popular,freqrec,Poisoning-SSL,mrr,50,0.043258508628142664,0.018646368246322608,10
FreqRec,yoochoose1_64,popular,freqrec,Poisoning-SSL,recall,10,0.12026190561379653,0.07898972706928685,10
FreqRec,yoochoose1_64,popular,freqrec,Poisoning-SSL,recall,20,0.266043507817811,0.12640598632717182,10
FreqRec,yoochoose1_64,popular,freqrec,Poisoning-SSL,recall,30,0.38426419549894447,0.13915252653031324,10
FreqRec,yoochoose1_64,popular,freqrec,Poisoning-SSL,recall,40,0.4703280976063544,0.13329852255048788,10
FreqRec,yoochoose1_64,popular,freqrec,Poisoning-SSL,recall,50,0.5411177501878421,0.12141751106059347,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-C,mrr,10,0.00205661942642688,0.0004447072059406813,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-C,mrr,20,0.01136491786737381,0.0019445361168825195,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-C,mrr,30,0.01621203668711013,0.002043051595980111,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-C,mrr,40,0.019358361141831752,0.0019155631314808383,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-C,mrr,50,0.02192244233197166,0.0022113965085512263,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-C,recall,10,0.01337257146946218,0.002675592712043715,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-C,recall,20,0.15965150810404663,0.025466000421996995,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-C,recall,30,0.28111739239328776,0.02786418170125644,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-C,recall,40,0.39223943611578227,0.03003961791843496,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-C,recall,50,0.5084815199112669,0.0572686944614945,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-G,mrr,10,0.0022297742429947002,0.0009648846409368068,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-G,mrr,20,0.011550879154370971,0.00165386068269407,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-G,mrr,30,0.01659321709489975,0.0017825238060094307,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-G,mrr,40,0.01950454427433308,0.0016525150044657134,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-G,mrr,50,0.021870574758428,0.00166353966929981,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-G,recall,10,0.014891409352749598,0.005993472341532942,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-G,recall,20,0.16353536799169913,0.017461651273089948,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-G,recall,30,0.28960964614118573,0.020906116759514634,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-G,recall,40,0.39200865862821566,0.023481452108665937,10
FreqRec,yoochoose1_64,popular,freqrec,TC-SACP-G,recall,50,0.4992253747897957,0.039538059353629786,10
FreqRec,yoochoose1_64,popular,mdhg,CREAT,mrr,10,0.2037257324423681,0.41851260344158164,10
FreqRec,yoochoose1_64,popular,mdhg,CREAT,mrr,20,0.2105729867229907,0.4149454604193519,10
FreqRec,yoochoose1_64,popular,mdhg,CREAT,mrr,30,0.21264204087740007,0.41387379422527976,10
FreqRec,yoochoose1_64,popular,mdhg,CREAT,mrr,40,0.21521827464921262,0.4125068407514717,10
FreqRec,yoochoose1_64,popular,mdhg,CREAT,mrr,50,0.2173333036294085,0.41138128321406325,10
FreqRec,yoochoose1_64,popular,mdhg,CREAT,recall,10,0.22542309206053882,0.40962609668294947,10
FreqRec,yoochoose1_64,popular,mdhg,CREAT,recall,20,0.32602776485741886,0.36273699738597104,10
FreqRec,yoochoose1_64,popular,mdhg,CREAT,recall,30,0.37824609109449353,0.34165376538021436,10
FreqRec,yoochoose1_64,popular,mdhg,CREAT,recall,40,0.46975562631936746,0.2906451730078658,10
FreqRec,yoochoose1_64,popular,mdhg,CREAT,recall,50,0.5650953522487387,0.2354026929154941,10
FreqRec,yoochoose1_64,popular,mdhg,DPSBR,mrr,10,0.20622662692875418,0.40718858312834044,10
FreqRec,yoochoose1_64,popular,mdhg,DPSBR,mrr,20,0.21416420025402041,0.4030044424937572,10
FreqRec,yoochoose1_64,popular,mdhg,DPSBR,mrr,30,0.21621994155885763,0.4019209460458941,10
FreqRec,yoochoose1_64,popular,mdhg,DPSBR,mrr,40,0.21760346110856754,0.4011920072698227,10
FreqRec,yoochoose1_64,popular,mdhg,DPSBR,mrr,50,0.21953396646880902,0.4001749766262887,10
FreqRec,yoochoose1_64,popular,mdhg,DPSBR,recall,10,0.2595119682278435,0.38996774501456094,10
FreqRec,yoochoose1_64,popular,mdhg,DPSBR,recall,20,0.3680077999212852,0.3327271760088657,10
FreqRec,yoochoose1_64,popular,mdhg,DPSBR,recall,30,0.4192529249704819,0.30575724639036106,10
FreqRec,yoochoose1_64,popular,mdhg,DPSBR,recall,40,0.46817775233460945,0.28000388854718433,10
FreqRec,yoochoose1_64,popular,mdhg,DPSBR,recall,50,0.5562721385380514,0.23451577798787662,10
FreqRec,yoochoose1_64,popular,mdhg,Poisoning-SSL,mrr,10,0.2755115667028452,0.4138449268854057,10
FreqRec,yoochoose1_64,popular,mdhg,Poisoning-SSL,mrr,20,0.2815883542595862,0.4099673711523399,10
FreqRec,yoochoose1_64,popular,mdhg,Poisoning-SSL,mrr,30,0.28437315254159173,0.4081279723044749,10
FreqRec,yoochoose1_64,popular,mdhg,Poisoning-SSL,mrr,40,0.28612960133136484,0.4068973072584966,10
FreqRec,yoochoose1_64,popular,mdhg,Poisoning-SSL,mrr,50,0.2873772683811283,0.4060226458060482,10
FreqRec,yoochoose1_64,popular,mdhg,Poisoning-SSL,recall,10,0.36635300010733834,0.4356680840558673,10
FreqRec,yoochoose1_64,popular,mdhg,Poisoning-SSL,recall,20,0.4555028802461626,0.3878726679458171,10
FreqRec,yoochoose1_64,popular,mdhg,Poisoning-SSL,recall,30,0.5254588715159756,0.3494005214671988,10
FreqRec,yoochoose1_64,popular,mdhg,Poisoning-SSL,recall,40,0.5874754016243873,0.3052185071622041,10
FreqRec,yoochoose1_64,popular,mdhg,Poisoning-SSL,recall,50,0.6435471752119932,0.261784951043208,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-C,mrr,10,0.1317064003198635,0.16910296526605953,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-C,mrr,20,0.13945776020512463,0.16958507207313617,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-C,mrr,30,0.14154640761457857,0.16960646844994628,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-C,mrr,40,0.1435584763703445,0.16876520122060562,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-C,mrr,50,0.14554195230991182,0.1676247236569507,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-C,recall,10,0.25605925077820313,0.3045595047146695,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-C,recall,20,0.3676839958495831,0.30974972718373855,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-C,recall,30,0.41988264338616765,0.31043951195449093,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-C,recall,40,0.4912465562274142,0.2807565498902766,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-C,recall,50,0.5808490464775126,0.23389240865359037,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-G,mrr,10,0.3063493724681065,0.47527557972292184,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-G,mrr,20,0.312543410157946,0.4710023953336312,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-G,mrr,30,0.3141356791307527,0.4699046118075034,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-G,mrr,40,0.3151551508275433,0.46920131670748516,10
FreqRec,yoochoose1_64,popular,mdhg,TC-SACP-G,mrr,50,0.3159706814010582,0.468638734416954,10
