dataset,target_type,target_item,victim_model,method,attack_size,recall20
diginetica,unpopular,21325,tron,CREAT,0.005,0.25782970192908083
diginetica,unpopular,21325,wearec,CREAT,0.005,0.02030957310460416
diginetica,unpopular,23414,freqrec,CREAT,0.005,0.004058628282230766
diginetica,unpopular,23414,mdhg,CREAT,0.005,0.00008215846725163495
diginetica,unpopular,23414,miasrec,CREAT,0.005,0.26928259226395873
diginetica,unpopular,23414,srgnn,CREAT,0.005,0.13212724703407933
diginetica,unpopular,23414,tron,CREAT,0.005,0.0649544842091426
diginetica,unpopular,23414,wearec,CREAT,0.005,0.025436261461106183
diginetica,unpopular,28865,freqrec,CREAT,0.005,0.003467087318018995
diginetica,unpopular,28865,mdhg,CREAT,0.005,0.0002957704821058858
diginetica,unpopular,28865,miasrec,CREAT,0.005,0.263367182621841
diginetica,unpopular,28865,srgnn,CREAT,0.005,0.13317887541490026
diginetica,unpopular,28865,tron,CREAT,0.005,0.0472411186696901
diginetica,unpopular,28865,wearec,CREAT,0.005,0.02561701008905978
diginetica,unpopular,29122,freqrec,CREAT,0.005,0.004239376910184363
diginetica,unpopular,29122,mdhg,CREAT,0.005,0.00006572677380130797
diginetica,unpopular,29122,miasrec,CREAT,0.005,0.24373130894870026
diginetica,unpopular,29122,srgnn,CREAT,0.005,0.12798646028459693
diginetica,unpopular,29122,tron,CREAT,0.005,0.0598442275460909
diginetica,unpopular,29122,wearec,CREAT,0.005,0.02461467678858983
diginetica,unpopular,32561,freqrec,CREAT,0.005,0.005274573597554964
diginetica,unpopular,32561,mdhg,CREAT,0.005,1
diginetica,unpopular,32561,miasrec,CREAT,0.005,0.4181701666173716
diginetica,unpopular,32561,srgnn,CREAT,0.005,0.10902428604291958
diginetica,unpopular,32561,tron,CREAT,0.005,0.3521311906405074
diginetica,unpopular,32561,wearec,CREAT,0.005,0.022790758815603537
diginetica,unpopular,33995,freqrec,CREAT,0.005,0.006112589963521641
diginetica,unpopular,33995,mdhg,CREAT,0.005,0.00019718032140392388
diginetica,unpopular,33995,miasrec,CREAT,0.005,0.32700713135495746
diginetica,unpopular,33995,srgnn,CREAT,0.005,0.10899142265601892
diginetica,unpopular,33995,tron,CREAT,0.005,0.3099346018600677
diginetica,unpopular,33995,wearec,CREAT,0.005,0.021656971967530973
diginetica,unpopular,3660,freqrec,CREAT,0.005,0.0051924151303033295
diginetica,unpopular,3660,mdhg,CREAT,0.005,0.0001807486279535969
diginetica,unpopular,3660,miasrec,CREAT,0.005,0.25294948897433367
diginetica,unpopular,3660,srgnn,CREAT,0.005,0.14650497880311544
diginetica,unpopular,3660,tron,CREAT,0.005,0.05925268658187913
diginetica,unpopular,3660,wearec,CREAT,0.005,0.01889644746787604
diginetica,unpopular,8829,freqrec,CREAT,0.005,0.004551579085740576
diginetica,unpopular,8829,mdhg,CREAT,0.005,0.4331394393506195
diginetica,unpopular,8829,miasrec,CREAT,0.005,0.2671793355023169
diginetica,unpopular,8829,srgnn,CREAT,0.005,0.13842058562555457
diginetica,unpopular,8829,tron,CREAT,0.005,0.07874067501396693
diginetica,unpopular,8829,wearec,CREAT,0.005,0.023185119458411382
diginetica,unpopular,17290,freqrec,TC-SACP-G,0.005,0.0029412731276085313
diginetica,unpopular,17290,mdhg,TC-SACP-G,0.005,0.9999835683065497
diginetica,unpopular,17290,miasrec,TC-SACP-G,0.005,0.31471622465411286
diginetica,unpopular,17290,srgnn,TC-SACP-G,0.005,0.1702816392257386
diginetica,unpopular,17290,tron,TC-SACP-G,0.005,0.020654638667061027
diginetica,unpopular,17290,wearec,TC-SACP-G,0.005,0.01769693384600217
diginetica,unpopular,20222,freqrec,TC-SACP-G,0.005,0.003845016267376516
diginetica,unpopular,20222,mdhg,TC-SACP-G,0.005,0.001676032731933353
diginetica,unpopular,20222,miasrec,TC-SACP-G,0.005,0.2449143908771238
diginetica,unpopular,20222,srgnn,TC-SACP-G,0.005,0.16683098360116994
diginetica,unpopular,20222,tron,TC-SACP-G,0.005,0.13452627427782707
diginetica,unpopular,20222,wearec,TC-SACP-G,0.005,0.021476223339577376
diginetica,unpopular,21325,freqrec,TC-SACP-G,0.005,0.00458444247264123
diginetica,unpopular,21325,mdhg,TC-SACP-G,0.005,0.9989319399257287
diginetica,unpopular,21325,miasrec,TC-SACP-G,0.005,0.29828453120378584
diginetica,unpopular,21325,srgnn,TC-SACP-G,0.005,0.17269709816293669
diginetica,unpopular,21325,tron,TC-SACP-G,0.005,0.006293338591475238
diginetica,unpopular,21325,wearec,TC-SACP-G,0.005,0.016480988530677972
diginetica,unpopular,23414,freqrec,TC-SACP-G,0.005,0.00589897794866739
diginetica,unpopular,23414,mdhg,TC-SACP-G,0.005,1
diginetica,unpopular,23414,miasrec,TC-SACP-G,0.005,0.3801307962798646
diginetica,unpopular,23414,srgnn,TC-SACP-G,0.005,0.16610798908935556
diginetica,unpopular,23414,tron,TC-SACP-G,0.005,0.011896546058036741
diginetica,unpopular,23414,wearec,TC-SACP-G,0.005,0.016793190706234185
diginetica,unpopular,28865,freqrec,TC-SACP-G,0.005,0.0058496828683164085
diginetica,unpopular,28865,mdhg,TC-SACP-G,0.005,0.9999835683065497
diginetica,unpopular,28865,miasrec,TC-SACP-G,0.005,0.29531039468927667
diginetica,unpopular,28865,srgnn,TC-SACP-G,0.005,0.17488251339183017
diginetica,unpopular,28865,tron,TC-SACP-G,0.005,0.003483519011469322
diginetica,unpopular,28865,wearec,TC-SACP-G,0.005,0.015429360149857045
diginetica,unpopular,29122,freqrec,TC-SACP-G,0.005,0.004009333201879786
diginetica,unpopular,29122,mdhg,TC-SACP-G,0.005,1
diginetica,unpopular,29122,miasrec,TC-SACP-G,0.005,0.34143415820434453
diginetica,unpopular,29122,srgnn,TC-SACP-G,0.005,0.16794833875579218
diginetica,unpopular,29122,tron,TC-SACP-G,0.005,0.007279240198494857
diginetica,unpopular,29122,wearec,TC-SACP-G,0.005,0.014476321929738079
diginetica,unpopular,32561,freqrec,TC-SACP-G,0.005,0.004387262151237307
diginetica,unpopular,32561,mdhg,TC-SACP-G,0.005,0.00289197804725755
diginetica,unpopular,32561,miasrec,TC-SACP-G,0.005,0.36384698807059057
diginetica,unpopular,32561,srgnn,TC-SACP-G,0.005,0.16250944822373395
diginetica,unpopular,32561,tron,TC-SACP-G,0.005,0.14724440500838015
diginetica,unpopular,32561,wearec,TC-SACP-G,0.005,0.013884780965526308
diginetica,unpopular,33995,freqrec,TC-SACP-G,0.005,0.004288671990535345
diginetica,unpopular,33995,mdhg,TC-SACP-G,0.005,0.001445989023628775
diginetica,unpopular,33995,miasrec,TC-SACP-G,0.005,0.3196457326892109
diginetica,unpopular,33995,srgnn,TC-SACP-G,0.005,0.17841532748365047
diginetica,unpopular,33995,tron,TC-SACP-G,0.005,0.0037135627197739
diginetica,unpopular,33995,wearec,TC-SACP-G,0.005,0.016563146997929608
diginetica,unpopular,3660,freqrec,TC-SACP-G,0.005,0.003828584573926189
diginetica,unpopular,3660,mdhg,TC-SACP-G,0.005,0.001840349666436623
diginetica,unpopular,3660,miasrec,TC-SACP-G,0.005,0.3998652601137073
diginetica,unpopular,3660,srgnn,TC-SACP-G,0.005,0.17565480298399552
diginetica,unpopular,3660,tron,TC-SACP-G,0.005,0.23760228729172828
diginetica,unpopular,3660,wearec,TC-SACP-G,0.005,0.019044332708928982
diginetica,unpopular,8829,freqrec,TC-SACP-G,0.005,0.003779289493575208
diginetica,unpopular,8829,mdhg,TC-SACP-G,0.005,0.002103256761641855
diginetica,unpopular,8829,miasrec,TC-SACP-G,0.005,0.322209076867462
diginetica,unpopular,8829,srgnn,TC-SACP-G,0.005,0.1633967596700516
diginetica,unpopular,8829,tron,TC-SACP-G,0.005,0.005553912386210523
diginetica,unpopular,8829,wearec,TC-SACP-G,0.005,0.019586578592789772
diginetica,unpopular,17290,freqrec,Poisoning-SSL,0.005,0.017713365539452495
diginetica,unpopular,17290,mdhg,Poisoning-SSL,0.005,0.007509283906799434
diginetica,unpopular,17290,miasrec,Poisoning-SSL,0.005,0.13797692990239574
diginetica,unpopular,17290,srgnn,Poisoning-SSL,0.005,0.06743566992014197
diginetica,unpopular,17290,tron,Poisoning-SSL,0.005,0.4578034112195603
diginetica,unpopular,17290,wearec,Poisoning-SSL,0.005,0.037283512438791945
diginetica,unpopular,20222,freqrec,Poisoning-SSL,0.005,0.012225179927043282
diginetica,unpopular,20222,mdhg,Poisoning-SSL,0.005,0.006687699234283085
diginetica,unpopular,20222,miasrec,Poisoning-SSL,0.005,0.08224062571888659
diginetica,unpopular,20222,srgnn,Poisoning-SSL,0.005,0.06368924381346741
diginetica,unpopular,20222,tron,Poisoning-SSL,0.005,0.3646521410496566
diginetica,unpopular,20222,wearec,Poisoning-SSL,0.005,0.020605343586710047
diginetica,unpopular,21325,freqrec,Poisoning-SSL,0.005,0.013605442176870748
diginetica,unpopular,21325,mdhg,Poisoning-SSL,0.005,0.9998356830654967
diginetica,unpopular,21325,miasrec,Poisoning-SSL,0.005,0.303164744158533
diginetica,unpopular,21325,srgnn,Poisoning-SSL,0.005,0.06099444608761379
diginetica,unpopular,21325,tron,Poisoning-SSL,0.005,0.3425515133589668
diginetica,unpopular,21325,wearec,Poisoning-SSL,0.005,0.023710933648821847
diginetica,unpopular,23414,freqrec,Poisoning-SSL,0.005,0.020013802622498276
diginetica,unpopular,23414,mdhg,Poisoning-SSL,0.005,0.9998521147589471
diginetica,unpopular,23414,miasrec,Poisoning-SSL,0.005,0.1108646357093562
diginetica,unpopular,23414,srgnn,Poisoning-SSL,0.005,0.05139833711262283
diginetica,unpopular,23414,tron,Poisoning-SSL,0.005,0.18000920174833218
diginetica,unpopular,23414,wearec,Poisoning-SSL,0.005,0.028919780472575502
diginetica,unpopular,28865,freqrec,Poisoning-SSL,0.005,0.013736895724473364
diginetica,unpopular,28865,mdhg,Poisoning-SSL,0.005,0.007624305760951724
diginetica,unpopular,28865,miasrec,Poisoning-SSL,0.005,0.1954878569785402
diginetica,unpopular,28865,srgnn,Poisoning-SSL,0.005,0.07456702487758389
diginetica,unpopular,28865,tron,Poisoning-SSL,0.005,0.26800092017483323
diginetica,unpopular,28865,wearec,Poisoning-SSL,0.005,0.020703933747412008
diginetica,unpopular,29122,freqrec,Poisoning-SSL,0.005,0.016973939334187782
diginetica,unpopular,29122,mdhg,Poisoning-SSL,0.005,0.9993427322619869
diginetica,unpopular,29122,miasrec,Poisoning-SSL,0.005,0.15812218607249662
diginetica,unpopular,29122,srgnn,Poisoning-SSL,0.005,0.0821256038647343
diginetica,unpopular,29122,tron,Poisoning-SSL,0.005,0.3064017877682474
diginetica,unpopular,29122,wearec,Poisoning-SSL,0.005,0.03227184593644221
diginetica,unpopular,32561,freqrec,Poisoning-SSL,0.005,0.025682736862861086
diginetica,unpopular,32561,mdhg,Poisoning-SSL,0.005,0.9999178415327483
diginetica,unpopular,32561,miasrec,Poisoning-SSL,0.005,0.20971770350652338
diginetica,unpopular,32561,srgnn,Poisoning-SSL,0.005,0.06835584475336028
diginetica,unpopular,32561,tron,Poisoning-SSL,0.005,0.21170593841401295
diginetica,unpopular,32561,wearec,Poisoning-SSL,0.005,0.031039468927667686
diginetica,unpopular,33995,freqrec,Poisoning-SSL,0.005,0.01337539846856617
diginetica,unpopular,33995,mdhg,Poisoning-SSL,0.005,0.011945841138387722
diginetica,unpopular,33995,miasrec,Poisoning-SSL,0.005,0.1506129021656972
diginetica,unpopular,33995,srgnn,Poisoning-SSL,0.005,0.06713989943803608
diginetica,unpopular,33995,tron,Poisoning-SSL,0.005,0.2200696703802294
diginetica,unpopular,33995,wearec,Poisoning-SSL,0.005,0.031696736665680764
diginetica,unpopular,3660,freqrec,Poisoning-SSL,0.005,0.012159453153241974
diginetica,unpopular,3660,mdhg,Poisoning-SSL,0.005,0.008330868579315785
diginetica,unpopular,3660,miasrec,Poisoning-SSL,0.005,0.1369253015215748
diginetica,unpopular,3660,srgnn,Poisoning-SSL,0.005,0.07036051135430017
diginetica,unpopular,3660,tron,Poisoning-SSL,0.005,0.47257550363140427
diginetica,unpopular,3660,wearec,Poisoning-SSL,0.005,0.029248414341582044
diginetica,unpopular,8829,freqrec,Poisoning-SSL,0.005,0.013309671694764862
diginetica,unpopular,8829,mdhg,Poisoning-SSL,0.005,0.999901409839298
diginetica,unpopular,8829,miasrec,Poisoning-SSL,0.005,0.09246113904498998
diginetica,unpopular,8829,srgnn,Poisoning-SSL,0.005,0.05412599822537711
diginetica,unpopular,8829,tron,Poisoning-SSL,0.005,0.1688027868152092
diginetica,unpopular,8829,wearec,Poisoning-SSL,0.005,0.016300239902724376
diginetica,unpopular,17290,freqrec,DPSBR,0.005,0.0026619343389529724
diginetica,unpopular,17290,mdhg,DPSBR,0.005,0.001840349666436623
diginetica,unpopular,17290,miasrec,DPSBR,0.005,0.20166617371586315
diginetica,unpopular,17290,srgnn,DPSBR,0.005,0.1466035689638174
diginetica,unpopular,17290,tron,DPSBR,0.005,0.4059449866903283
diginetica,unpopular,17290,wearec,DPSBR,0.005,0.013391830162016498
diginetica,unpopular,20222,freqrec,DPSBR,0.005,0.004222945216734037
diginetica,unpopular,20222,mdhg,DPSBR,0.005,0.0021525518419928356
diginetica,unpopular,20222,miasrec,DPSBR,0.005,0.36821781852837754
diginetica,unpopular,20222,srgnn,DPSBR,0.005,0.142462782214335
diginetica,unpopular,20222,tron,DPSBR,0.005,0.44748430773275494
diginetica,unpopular,20222,wearec,DPSBR,0.005,0.01043412534095764
diginetica,unpopular,21325,freqrec,DPSBR,0.005,0.0057839560945151
diginetica,unpopular,21325,mdhg,DPSBR,0.005,0.001561010877781064
diginetica,unpopular,21325,miasrec,DPSBR,0.005,0.27733412205461894
diginetica,unpopular,21325,srgnn,DPSBR,0.005,0.13896283150941535
diginetica,unpopular,21325,tron,DPSBR,0.005,0.3077656183246245
diginetica,unpopular,21325,wearec,DPSBR,0.005,0.018995037628578
diginetica,unpopular,23414,freqrec,DPSBR,0.005,0.004798054487495481
diginetica,unpopular,23414,mdhg,DPSBR,0.005,0.001758191199184988
diginetica,unpopular,23414,miasrec,DPSBR,0.005,0.3151105852969207
diginetica,unpopular,23414,srgnn,DPSBR,0.005,0.14040882053304413
diginetica,unpopular,23414,tron,DPSBR,0.005,0.4087876696572349
diginetica,unpopular,23414,wearec,DPSBR,0.005,0.022478556640047324
diginetica,unpopular,28865,freqrec,DPSBR,0.005,0.0027276611127542805
diginetica,unpopular,28865,mdhg,DPSBR,0.005,0.0022347103092444707
diginetica,unpopular,28865,miasrec,DPSBR,0.005,0.38782082881461766
diginetica,unpopular,28865,srgnn,DPSBR,0.005,0.13804265667619706
diginetica,unpopular,28865,tron,DPSBR,0.005,0.3812481514344868
diginetica,unpopular,28865,wearec,DPSBR,0.005,0.018206316342962305
diginetica,unpopular,29122,freqrec,DPSBR,0.005,0.0036149725590719378
diginetica,unpopular,29122,mdhg,DPSBR,0.005,0.9999835683065497
diginetica,unpopular,29122,miasrec,DPSBR,0.005,0.2817871109796576
diginetica,unpopular,29122,srgnn,DPSBR,0.005,0.1299746951920865
diginetica,unpopular,29122,tron,DPSBR,0.005,0.30911301718755135
diginetica,unpopular,29122,wearec,DPSBR,0.005,0.015527950310559006
diginetica,unpopular,32561,freqrec,DPSBR,0.005,0.003647835945972592
diginetica,unpopular,32561,mdhg,DPSBR,0.005,0.0022511420026947978
diginetica,unpopular,32561,miasrec,DPSBR,0.005,0.20855105327155016
diginetica,unpopular,32561,srgnn,DPSBR,0.005,0.164021164021164
diginetica,unpopular,32561,tron,DPSBR,0.005,0.34064543691872884
diginetica,unpopular,32561,wearec,DPSBR,0.005,0.016037332807519143
diginetica,unpopular,33995,freqrec,DPSBR,0.005,0.0026947977258536264
diginetica,unpopular,33995,mdhg,DPSBR,0.005,0.0022182786157941437
diginetica,unpopular,33995,miasrec,DPSBR,0.005,0.4086233527227316
diginetica,unpopular,33995,srgnn,DPSBR,0.005,0.12180814354727398
diginetica,unpopular,33995,tron,DPSBR,0.005,0.2877682473955766
diginetica,unpopular,33995,wearec,DPSBR,0.005,0.02205133261033882
diginetica,unpopular,3660,freqrec,DPSBR,0.005,0.003187748529363436
diginetica,unpopular,3660,mdhg,DPSBR,0.005,0.001873213053337277
diginetica,unpopular,3660,miasrec,DPSBR,0.005,0.19349962207105065
diginetica,unpopular,3660,srgnn,DPSBR,0.005,0.14637352525551284
diginetica,unpopular,3660,tron,DPSBR,0.005,0.3424529231982648
diginetica,unpopular,3660,wearec,DPSBR,0.005,0.015757994018863585
diginetica,unpopular,8829,freqrec,DPSBR,0.005,0.003450655624568668
diginetica,unpopular,8829,mdhg,DPSBR,0.005,1
diginetica,unpopular,8829,miasrec,DPSBR,0.005,0.15997896743238357
diginetica,unpopular,8829,srgnn,DPSBR,0.005,0.14170692431561996
diginetica,unpopular,8829,tron,DPSBR,0.005,0.42521936310756187
diginetica,unpopular,8829,wearec,DPSBR,0.005,0.019948075848696966
yoochoose1_64,popular,10195,freqrec,TC-SACP-C,0.005,0.025045618805681777
yoochoose1_64,popular,10195,mdhg,TC-SACP-C,0.005,0.12370746717234964
yoochoose1_64,popular,10195,miasrec,TC-SACP-C,0.005,0.2439801066227772
yoochoose1_64,popular,10195,srgnn,TC-SACP-C,0.005,0.28031414361873414
yoochoose1_64,popular,10195,tron,TC-SACP-C,0.005,0.6983131061434488
yoochoose1_64,popular,10195,wearec,TC-SACP-C,0.005,0.11236537979891946
yoochoose1_64,popular,33407,freqrec,TC-SACP-C,0.005,0.027120827221009697
yoochoose1_64,popular,33407,mdhg,TC-SACP-C,0.005,0.8452359655086049
yoochoose1_64,popular,33407,miasrec,TC-SACP-C,0.005,0.24639521986475366
yoochoose1_64,popular,33407,srgnn,TC-SACP-C,0.005,0.26169093706393787
yoochoose1_64,popular,33407,tron,TC-SACP-C,0.005,0.5301615187422691
yoochoose1_64,popular,33407,wearec,TC-SACP-C,0.005,0.057980607535153314
yoochoose1_64,popular,33497,freqrec,TC-SACP-C,0.005,0.02075208415327919
yoochoose1_64,popular,33497,mdhg,TC-SACP-C,0.005,0.1456581630827579
yoochoose1_64,popular,33497,miasrec,TC-SACP-C,0.005,0.1289670471215428
yoochoose1_64,popular,33497,srgnn,TC-SACP-C,0.005,0.27280045797702956
yoochoose1_64,popular,33497,tron,TC-SACP-C,0.005,0.35743864618252874
yoochoose1_64,popular,33497,wearec,TC-SACP-C,0.005,0.03366846756592365
yoochoose1_64,popular,33916,freqrec,TC-SACP-C,0.005,0.03492074850620774
yoochoose1_64,popular,33916,mdhg,TC-SACP-C,0.005,0.10449389960284805
yoochoose1_64,popular,33916,miasrec,TC-SACP-C,0.005,0.17515832409030735
yoochoose1_64,popular,33916,srgnn,TC-SACP-C,0.005,0.2333178289026441
yoochoose1_64,popular,33916,tron,TC-SACP-C,0.005,0.4315651721850743
yoochoose1_64,popular,33916,wearec,TC-SACP-C,0.005,0.13766145479265807
yoochoose1_64,popular,3528,freqrec,TC-SACP-C,0.005,0.04372249454363305
yoochoose1_64,popular,3528,mdhg,TC-SACP-C,0.005,0.8196894343268095
yoochoose1_64,popular,3528,miasrec,TC-SACP-C,0.005,0.2628358796379119
yoochoose1_64,popular,3528,srgnn,TC-SACP-C,0.005,0.26945507889369924
yoochoose1_64,popular,3528,tron,TC-SACP-C,0.005,0.4771883907283581
yoochoose1_64,popular,3528,wearec,TC-SACP-C,0.005,0.07681849082256968
yoochoose1_64,popular,3660,freqrec,TC-SACP-C,0.005,0.03017997066084654
yoochoose1_64,popular,3660,mdhg,TC-SACP-C,0.005,0.8517120469426456
yoochoose1_64,popular,3660,miasrec,TC-SACP-C,0.005,0.1859637196321872
yoochoose1_64,popular,3660,srgnn,TC-SACP-C,0.005,0.24342552506350854
yoochoose1_64,popular,3660,tron,TC-SACP-C,0.005,0.5548106053815679
yoochoose1_64,popular,3660,wearec,TC-SACP-C,0.005,0.04583348241439765
yoochoose1_64,popular,3916,freqrec,TC-SACP-C,0.005,0.056817775233460946
yoochoose1_64,popular,3916,mdhg,TC-SACP-C,0.005,0.15331496654620916
yoochoose1_64,popular,3916,miasrec,TC-SACP-C,0.005,0.23192243014061326
yoochoose1_64,popular,3916,srgnn,TC-SACP-C,0.005,0.3025152957171992
yoochoose1_64,popular,3916,tron,TC-SACP-C,0.005,0.42548805191545813
yoochoose1_64,popular,3916,wearec,TC-SACP-C,0.005,0.10503059143439837
yoochoose1_64,popular,6200,freqrec,TC-SACP-C,0.005,0.020161723138573832
yoochoose1_64,popular,6200,mdhg,TC-SACP-C,0.005,0.14152563597982037
yoochoose1_64,popular,6200,miasrec,TC-SACP-C,0.005,0.27280045797702956
yoochoose1_64,popular,6200,srgnn,TC-SACP-C,0.005,0.2699023220866578
yoochoose1_64,popular,6200,tron,TC-SACP-C,0.005,0.6124087983794346
yoochoose1_64,popular,6200,wearec,TC-SACP-C,0.005,0.0726501842641955
yoochoose1_64,popular,6996,freqrec,TC-SACP-C,0.005,0.03576156570896991
yoochoose1_64,popular,6996,mdhg,TC-SACP-C,0.005,0.0957994919317328
yoochoose1_64,popular,6996,miasrec,TC-SACP-C,0.005,0.2515295717199184
yoochoose1_64,popular,6996,srgnn,TC-SACP-C,0.005,0.24954381194318223
yoochoose1_64,popular,6996,tron,TC-SACP-C,0.005,0.5267196099169998
yoochoose1_64,popular,6996,wearec,TC-SACP-C,0.005,0.06327596693978317
yoochoose1_64,popular,7759,freqrec,TC-SACP-C,0.005,0.02853411571075888
yoochoose1_64,popular,7759,mdhg,TC-SACP-C,0.005,0.09907331210418978
yoochoose1_64,popular,7759,miasrec,TC-SACP-C,0.005,0.2512433360764249
yoochoose1_64,popular,7759,srgnn,TC-SACP-C,0.005,0.25008050377473257
yoochoose1_64,popular,7759,tron,TC-SACP-C,0.005,0.6341537744474123
yoochoose1_64,popular,7759,wearec,TC-SACP-C,0.005,0.053937529070807545
yoochoose1_64,popular,10195,freqrec,CREAT,0.005,0.03452717449640416
yoochoose1_64,popular,10195,mdhg,CREAT,0.005,0.09760635443128556
yoochoose1_64,popular,10195,miasrec,CREAT,0.005,0.2146588428924112
yoochoose1_64,popular,10195,srgnn,CREAT,0.005,0.2162510286593438
yoochoose1_64,popular,10195,tron,CREAT,0.005,0.716329347650718
yoochoose1_64,popular,10195,wearec,CREAT,0.005,0.04603026941929944
yoochoose1_64,popular,33407,freqrec,CREAT,0.005,0.03388314429854378
